row_id,drink,date_modified,id_drink,alcoholic,category,drink_thumb,glass,iba,video,ingredient_number,ingredient,measure
274,Gluehwein,7/18/16 21:56,12944,Optional alcohol,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,Irish coffee cup,NA,NA,1,Red wine,1 L
274,Gluehwein,7/18/16 21:56,12944,Optional alcohol,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,Irish coffee cup,NA,NA,2,Water,125 ml
274,Gluehwein,7/18/16 21:56,12944,Optional alcohol,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,Irish coffee cup,NA,NA,3,Sugar,60 gr
274,Gluehwein,7/18/16 21:56,12944,Optional alcohol,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,Irish coffee cup,NA,NA,4,Cinnamon,1
274,Gluehwein,7/18/16 21:56,12944,Optional alcohol,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,Irish coffee cup,NA,NA,5,Cloves,3
274,Gluehwein,7/18/16 21:56,12944,Optional alcohol,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,Irish coffee cup,NA,NA,6,Lemon peel,1 tblsp
275,Godchild,9/7/17 22:47,11422,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/m5nhtr1504820829.jpg,Champagne flute,NA,NA,1,Vodka,1 oz
275,Godchild,9/7/17 22:47,11422,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/m5nhtr1504820829.jpg,Champagne flute,NA,NA,2,Amaretto,1 oz
275,Godchild,9/7/17 22:47,11422,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/m5nhtr1504820829.jpg,Champagne flute,NA,NA,3,Heavy cream,1 oz
276,Godfather,9/2/17 17:15,11423,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/r74uz51504368928.jpg,Old-fashioned glass,Contemporary Classics,NA,1,Scotch,1 1/2 oz
276,Godfather,9/2/17 17:15,11423,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/r74uz51504368928.jpg,Old-fashioned glass,Contemporary Classics,NA,2,Amaretto,3/4 oz
277,Godmother,9/2/17 17:16,11424,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/4889up1504368984.jpg,Old-fashioned glass,NA,NA,1,Vodka,1 1/2 oz
277,Godmother,9/2/17 17:16,11424,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/4889up1504368984.jpg,Old-fashioned glass,NA,NA,2,Amaretto,3/4 oz
278,Golden dream,9/2/17 17:23,17199,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qrot6j1504369425.jpg,Cocktail glass,Contemporary Classics,NA,1,Galliano,2 parts
278,Golden dream,9/2/17 17:23,17199,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qrot6j1504369425.jpg,Cocktail glass,Contemporary Classics,NA,2,Triple Sec,2 parts
278,Golden dream,9/2/17 17:23,17199,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qrot6j1504369425.jpg,Cocktail glass,Contemporary Classics,NA,3,orange juice,2 parts
278,Golden dream,9/2/17 17:23,17199,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qrot6j1504369425.jpg,Cocktail glass,Contemporary Classics,NA,4,Cream,1 part
279,Grand Blue,9/1/16 21:29,15427,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vsrsqu1472761749.jpg,Old-fashioned glass,NA,NA,1,Malibu rum,1 1/2 cl
279,Grand Blue,9/1/16 21:29,15427,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vsrsqu1472761749.jpg,Old-fashioned glass,NA,NA,2,Peach schnapps,1 1/2 cl
279,Grand Blue,9/1/16 21:29,15427,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vsrsqu1472761749.jpg,Old-fashioned glass,NA,NA,3,Blue Curacao,1 1/2 cl
279,Grand Blue,9/1/16 21:29,15427,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vsrsqu1472761749.jpg,Old-fashioned glass,NA,NA,4,Sweet and sour,3 cl
280,Grape lemon pineapple Smoothie,2/20/17 15:13,12712,Non alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/54z5h71487603583.jpg,Highball glass,NA,NA,1,Grapes,1 cup
280,Grape lemon pineapple Smoothie,2/20/17 15:13,12712,Non alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/54z5h71487603583.jpg,Highball glass,NA,NA,2,Lemon,4-Jan
280,Grape lemon pineapple Smoothie,2/20/17 15:13,12712,Non alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/54z5h71487603583.jpg,Highball glass,NA,NA,3,Pineapple,2-Jan
281,Grass Skirt,9/14/16 23:19,11433,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qyvprp1473891585.jpg,Old-fashioned glass,NA,NA,1,Gin,1 1/2 oz
281,Grass Skirt,9/14/16 23:19,11433,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qyvprp1473891585.jpg,Old-fashioned glass,NA,NA,2,Triple sec,1 oz
281,Grass Skirt,9/14/16 23:19,11433,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qyvprp1473891585.jpg,Old-fashioned glass,NA,NA,3,Pineapple juice,1 oz
281,Grass Skirt,9/14/16 23:19,11433,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qyvprp1473891585.jpg,Old-fashioned glass,NA,NA,4,Grenadine,1/2 tsp
281,Grass Skirt,9/14/16 23:19,11433,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qyvprp1473891585.jpg,Old-fashioned glass,NA,NA,5,Pineapple,1
282,Grasshopper,9/2/17 17:26,17200,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/aqm9el1504369613.jpg,Cocktail glass,Contemporary Classics,NA,1,Green Creme de Menthe,3/4 oz
282,Grasshopper,9/2/17 17:26,17200,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/aqm9el1504369613.jpg,Cocktail glass,Contemporary Classics,NA,2,Creme de Cacao,3/4 oz white
282,Grasshopper,9/2/17 17:26,17200,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/aqm9el1504369613.jpg,Cocktail glass,Contemporary Classics,NA,3,Light cream,3/4 oz
283,Green Goblin,2/3/16 14:58,13497,Alcoholic,Beer,http://www.thecocktaildb.com/images/media/drink/qxprxr1454511520.jpg,Pint glass,NA,NA,1,Cider,1/2 pint hard
283,Green Goblin,2/3/16 14:58,13497,Alcoholic,Beer,http://www.thecocktaildb.com/images/media/drink/qxprxr1454511520.jpg,Pint glass,NA,NA,2,Lager,1/2 pint
283,Green Goblin,2/3/16 14:58,13497,Alcoholic,Beer,http://www.thecocktaildb.com/images/media/drink/qxprxr1454511520.jpg,Pint glass,NA,NA,3,Blue Curacao,1 shot
284,Grim Reaper,9/8/17 16:06,14642,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/kztu161504883192.jpg,Old-fashioned glass,NA,NA,1,Kahlua,1 oz
284,Grim Reaper,9/8/17 16:06,14642,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/kztu161504883192.jpg,Old-fashioned glass,NA,NA,2,151 proof rum,1 oz Bacardi
284,Grim Reaper,9/8/17 16:06,14642,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/kztu161504883192.jpg,Old-fashioned glass,NA,NA,3,Grenadine,1 dash
285,Grizzly Bear,2/20/17 14:55,12762,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/k6v97f1487602550.jpg,Collins Glass,NA,NA,1,Amaretto,1 part
285,Grizzly Bear,2/20/17 14:55,12762,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/k6v97f1487602550.jpg,Collins Glass,NA,NA,2,Jägermeister,1 part
285,Grizzly Bear,2/20/17 14:55,12762,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/k6v97f1487602550.jpg,Collins Glass,NA,NA,3,Kahlua,1 part
285,Grizzly Bear,2/20/17 14:55,12762,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/k6v97f1487602550.jpg,Collins Glass,NA,NA,4,Milk,2 1/2 parts
286,H.D.,8/31/16 19:26,16262,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/upusyu1472667977.jpg,Beer mug,NA,NA,1,Whisky,4 cl
286,H.D.,8/31/16 19:26,16262,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/upusyu1472667977.jpg,Beer mug,NA,NA,2,Bailey's irish cream,8 cl
286,H.D.,8/31/16 19:26,16262,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/upusyu1472667977.jpg,Beer mug,NA,NA,3,Coffee,"
"
287,Happy Skipper,2/20/17 14:54,12766,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/42w2g41487602448.jpg,Highball glass,NA,NA,1,Spiced rum,1 1/2 cl
287,Happy Skipper,2/20/17 14:54,12766,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/42w2g41487602448.jpg,Highball glass,NA,NA,2,Ginger ale,"
"
287,Happy Skipper,2/20/17 14:54,12766,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/42w2g41487602448.jpg,Highball glass,NA,NA,3,Lime,"
"
287,Happy Skipper,2/20/17 14:54,12766,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/42w2g41487602448.jpg,Highball glass,NA,NA,4,Ice,"
"
288,Harvey Wallbanger,9/2/17 17:28,11462,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vg4bva1504369725.jpg,Collins glass,Contemporary Classics,NA,1,Vodka,1 oz
288,Harvey Wallbanger,9/2/17 17:28,11462,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vg4bva1504369725.jpg,Collins glass,Contemporary Classics,NA,2,Galliano,1/2 oz
288,Harvey Wallbanger,9/2/17 17:28,11462,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vg4bva1504369725.jpg,Collins glass,Contemporary Classics,NA,3,Orange juice,4 oz
289,Havana Cocktail,9/8/17 16:01,11470,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/59splc1504882899.jpg,Cocktail glass,NA,NA,1,Light rum,1 oz
289,Havana Cocktail,9/8/17 16:01,11470,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/59splc1504882899.jpg,Cocktail glass,NA,NA,2,Pineapple juice,1 oz
289,Havana Cocktail,9/8/17 16:01,11470,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/59splc1504882899.jpg,Cocktail glass,NA,NA,3,Lemon juice,1 tsp
290,Hawaiian Cocktail,9/8/17 16:03,11472,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ujoh9x1504882987.jpg,Cocktail glass,NA,NA,1,Gin,2 oz
290,Hawaiian Cocktail,9/8/17 16:03,11472,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ujoh9x1504882987.jpg,Cocktail glass,NA,NA,2,Triple sec,1/2 oz
290,Hawaiian Cocktail,9/8/17 16:03,11472,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ujoh9x1504882987.jpg,Cocktail glass,NA,NA,3,Pineapple juice,1 tblsp
291,Hemingway Special,9/2/17 17:31,17201,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/jfcvps1504369888.jpg,Cocktail glass,Contemporary Classics,NA,1,Rum,12 parts
291,Hemingway Special,9/2/17 17:31,17201,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/jfcvps1504369888.jpg,Cocktail glass,Contemporary Classics,NA,2,Grapefruit Juice,8 parts
291,Hemingway Special,9/2/17 17:31,17201,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/jfcvps1504369888.jpg,Cocktail glass,Contemporary Classics,NA,3,Maraschino Liqueur,3 parts
291,Hemingway Special,9/2/17 17:31,17201,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/jfcvps1504369888.jpg,Cocktail glass,Contemporary Classics,NA,4,Lime Juice,3 parts
292,Herbal flame,9/3/15 3:09,15813,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/rrstxv1441246184.jpg,Mason jar,NA,NA,1,Hot Damn,5 shots
292,Herbal flame,9/3/15 3:09,15813,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/rrstxv1441246184.jpg,Mason jar,NA,NA,2,Tea,very sweet
293,Highland Fling Cocktail,4/23/17 20:25,11476,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/0bkwca1492975553.jpg,Cocktail glass,NA,NA,1,Scotch,1 1/2 oz
293,Highland Fling Cocktail,4/23/17 20:25,11476,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/0bkwca1492975553.jpg,Cocktail glass,NA,NA,2,Sweet Vermouth,3/4 oz
293,Highland Fling Cocktail,4/23/17 20:25,11476,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/0bkwca1492975553.jpg,Cocktail glass,NA,NA,3,Orange bitters,2 dashes
293,Highland Fling Cocktail,4/23/17 20:25,11476,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/0bkwca1492975553.jpg,Cocktail glass,NA,NA,4,Olive,1
294,Holloween Punch,9/8/17 17:42,12954,Non alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/lfeoe41504888925.jpg,Punch bowl,NA,NA,1,Grape juice,"
"
294,Holloween Punch,9/8/17 17:42,12954,Non alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/lfeoe41504888925.jpg,Punch bowl,NA,NA,2,Carbonated soft drink,", orange
"
295,Homemade Kahlua,9/3/15 5:20,17044,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/uwtsst1441254025.jpg,Collins Glass,NA,NA,1,Sugar,2 1/2 cups
295,Homemade Kahlua,9/3/15 5:20,17044,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/uwtsst1441254025.jpg,Collins Glass,NA,NA,2,Corn syrup,1 cup
295,Homemade Kahlua,9/3/15 5:20,17044,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/uwtsst1441254025.jpg,Collins Glass,NA,NA,3,Coffee,1 1/2 oz instant
295,Homemade Kahlua,9/3/15 5:20,17044,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/uwtsst1441254025.jpg,Collins Glass,NA,NA,4,Vanilla extract,2 oz
295,Homemade Kahlua,9/3/15 5:20,17044,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/uwtsst1441254025.jpg,Collins Glass,NA,NA,5,Water,3 cups boiling
295,Homemade Kahlua,9/3/15 5:20,17044,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/uwtsst1441254025.jpg,Collins Glass,NA,NA,6,Vodka,1 fifth
296,Horse's Neck,9/2/17 17:34,17202,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/006k4e1504370092.jpg,Highball glass,Contemporary Classics,NA,1,Lemon peel,1 long strip
296,Horse's Neck,9/2/17 17:34,17202,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/006k4e1504370092.jpg,Highball glass,Contemporary Classics,NA,2,Brandy,2 oz
296,Horse's Neck,9/2/17 17:34,17202,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/006k4e1504370092.jpg,Highball glass,Contemporary Classics,NA,3,Ginger ale,5 oz
296,Horse's Neck,9/2/17 17:34,17202,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/006k4e1504370092.jpg,Highball glass,Contemporary Classics,NA,4,Bitters,2 dashes
297,Hot Chocolate to Die for,2/20/17 15:06,12738,Non alcoholic,Cocoa,http://www.thecocktaildb.com/images/media/drink/0lrmjp1487603166.jpg,Coffee mug,NA,NA,1,Chocolate,12 oz fine
297,Hot Chocolate to Die for,2/20/17 15:06,12738,Non alcoholic,Cocoa,http://www.thecocktaildb.com/images/media/drink/0lrmjp1487603166.jpg,Coffee mug,NA,NA,2,Butter,1 tsp
297,Hot Chocolate to Die for,2/20/17 15:06,12738,Non alcoholic,Cocoa,http://www.thecocktaildb.com/images/media/drink/0lrmjp1487603166.jpg,Coffee mug,NA,NA,3,Vanilla extract,1/2 tsp
297,Hot Chocolate to Die for,2/20/17 15:06,12738,Non alcoholic,Cocoa,http://www.thecocktaildb.com/images/media/drink/0lrmjp1487603166.jpg,Coffee mug,NA,NA,4,Half-and-half,1 cup
297,Hot Chocolate to Die for,2/20/17 15:06,12738,Non alcoholic,Cocoa,http://www.thecocktaildb.com/images/media/drink/0lrmjp1487603166.jpg,Coffee mug,NA,NA,5,Marshmallows,mini
298,Hot Creamy Bush,8/31/16 19:27,14782,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/spvrtp1472668037.jpg,Irish coffee cup,NA,NA,1,Irish whiskey,1 shot
298,Hot Creamy Bush,8/31/16 19:27,14782,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/spvrtp1472668037.jpg,Irish coffee cup,NA,NA,2,Bailey's irish cream,3/4 shot
298,Hot Creamy Bush,8/31/16 19:27,14782,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/spvrtp1472668037.jpg,Irish coffee cup,NA,NA,3,Coffee,6 oz hot
299,Ice Pick #1,7/21/16 10:02,13539,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ypsrqp1469091726.jpg,Collins Glass,NA,NA,1,Vodka,1 1/2 oz
299,Ice Pick #1,7/21/16 10:02,13539,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ypsrqp1469091726.jpg,Collins Glass,NA,NA,2,Iced tea,6 oz
299,Ice Pick #1,7/21/16 10:02,13539,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ypsrqp1469091726.jpg,Collins Glass,NA,NA,3,Lemon juice,"to taste
"
300,Iced Coffee,2/3/16 15:37,12770,Non alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/ytprxy1454513855.jpg,Coffee mug,NA,NA,1,Coffee,1/4 cup instant
300,Iced Coffee,2/3/16 15:37,12770,Non alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/ytprxy1454513855.jpg,Coffee mug,NA,NA,2,Sugar,1/4 cup
300,Iced Coffee,2/3/16 15:37,12770,Non alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/ytprxy1454513855.jpg,Coffee mug,NA,NA,3,Water,1/4 cup hot
300,Iced Coffee,2/3/16 15:37,12770,Non alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/ytprxy1454513855.jpg,Coffee mug,NA,NA,4,Milk,4 cups cold
301,Iced Coffee Fillip,2/3/16 15:43,12772,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/sxtxrp1454514223.jpg,Coffee mug,NA,NA,1,Kahlua,2 tsp
301,Iced Coffee Fillip,2/3/16 15:43,12772,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/sxtxrp1454514223.jpg,Coffee mug,NA,NA,2,Coffee,Strong cold
302,Imperial Cocktail,2/20/17 15:13,12706,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/bcsj2e1487603625.jpg,Cocktail glass,NA,NA,1,Lime juice,4 cl
302,Imperial Cocktail,2/20/17 15:13,12706,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/bcsj2e1487603625.jpg,Cocktail glass,NA,NA,2,Gin,2 cl
302,Imperial Cocktail,2/20/17 15:13,12706,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/bcsj2e1487603625.jpg,Cocktail glass,NA,NA,3,Aperol,4 cl
303,Imperial Fizz,9/8/17 16:29,11524,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/zj1usl1504884548.jpg,Highball glass,NA,NA,1,Light rum,1/2 oz
303,Imperial Fizz,9/8/17 16:29,11524,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/zj1usl1504884548.jpg,Highball glass,NA,NA,2,Blended whiskey,1 1/2 oz
303,Imperial Fizz,9/8/17 16:29,11524,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/zj1usl1504884548.jpg,Highball glass,NA,NA,3,Lemon,Juice of 1/2
303,Imperial Fizz,9/8/17 16:29,11524,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/zj1usl1504884548.jpg,Highball glass,NA,NA,4,Powdered sugar,1 tsp
303,Imperial Fizz,9/8/17 16:29,11524,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/zj1usl1504884548.jpg,Highball glass,NA,NA,5,Carbonated water,"
"
304,Ipamena,7/21/16 9:49,17176,Non Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/yswuwp1469090992.jpg,Wine Glass,NA,NA,1,Lime,½
304,Ipamena,7/21/16 9:49,17176,Non Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/yswuwp1469090992.jpg,Wine Glass,NA,NA,2,Brown sugar,2 tsp
304,Ipamena,7/21/16 9:49,17176,Non Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/yswuwp1469090992.jpg,Wine Glass,NA,NA,3,Passion fruit juice,4 cl
304,Ipamena,7/21/16 9:49,17176,Non Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/yswuwp1469090992.jpg,Wine Glass,NA,NA,4,Ginger ale,top up with
304,Ipamena,7/21/16 9:49,17176,Non Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/yswuwp1469090992.jpg,Wine Glass,NA,NA,5,Ice,fill
305,Irish Coffee,8/18/15 15:09,13971,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/sywsqw1439906999.jpg,Irish coffee cup,Contemporary Classics,NA,1,Irish whiskey,1 1/2 oz
305,Irish Coffee,8/18/15 15:09,13971,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/sywsqw1439906999.jpg,Irish coffee cup,Contemporary Classics,NA,2,Coffee,8 oz
305,Irish Coffee,8/18/15 15:09,13971,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/sywsqw1439906999.jpg,Irish coffee cup,Contemporary Classics,NA,3,Sugar,1 tsp
305,Irish Coffee,8/18/15 15:09,13971,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/sywsqw1439906999.jpg,Irish coffee cup,Contemporary Classics,NA,4,Whipped cream,1 tblsp
306,Irish Cream,9/8/17 16:31,12820,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/90etyl1504884699.jpg,Irish coffee cup,NA,NA,1,Scotch,1 cup
306,Irish Cream,9/8/17 16:31,12820,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/90etyl1504884699.jpg,Irish coffee cup,NA,NA,2,Half-and-half,1 1/4 cup
306,Irish Cream,9/8/17 16:31,12820,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/90etyl1504884699.jpg,Irish coffee cup,NA,NA,3,Condensed milk,1 can sweetened
306,Irish Cream,9/8/17 16:31,12820,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/90etyl1504884699.jpg,Irish coffee cup,NA,NA,4,Coconut syrup,3 drops
306,Irish Cream,9/8/17 16:31,12820,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/90etyl1504884699.jpg,Irish coffee cup,NA,NA,5,Chocolate syrup,1 tblsp
307,Irish Curdling Cow,8/24/17 9:35,16987,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/yrhutv1503563730.jpg,Highball glass,NA,NA,1,Bailey's irish cream,3/4 oz
307,Irish Curdling Cow,8/24/17 9:35,16987,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/yrhutv1503563730.jpg,Highball glass,NA,NA,2,Bourbon,3/4 oz
307,Irish Curdling Cow,8/24/17 9:35,16987,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/yrhutv1503563730.jpg,Highball glass,NA,NA,3,Vodka,3/4 oz
307,Irish Curdling Cow,8/24/17 9:35,16987,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/yrhutv1503563730.jpg,Highball glass,NA,NA,4,Orange juice,2-3 oz
308,Irish Russian,2/3/16 15:18,17015,Alcoholic,Beer,http://www.thecocktaildb.com/images/media/drink/swqurw1454512730.jpg,Highball glass,NA,NA,1,Vodka,1 shot
308,Irish Russian,2/3/16 15:18,17015,Alcoholic,Beer,http://www.thecocktaildb.com/images/media/drink/swqurw1454512730.jpg,Highball glass,NA,NA,2,Kahlua,1 shot
308,Irish Russian,2/3/16 15:18,17015,Alcoholic,Beer,http://www.thecocktaildb.com/images/media/drink/swqurw1454512730.jpg,Highball glass,NA,NA,3,Coca-Cola,1 dash
308,Irish Russian,2/3/16 15:18,17015,Alcoholic,Beer,http://www.thecocktaildb.com/images/media/drink/swqurw1454512730.jpg,Highball glass,NA,NA,4,Guinness stout,Fill with
309,Irish Spring,9/8/17 16:33,11528,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/sot8v41504884783.jpg,Collins glass,NA,NA,1,Irish whiskey,1 oz
309,Irish Spring,9/8/17 16:33,11528,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/sot8v41504884783.jpg,Collins glass,NA,NA,2,Peach brandy,1/2 oz
309,Irish Spring,9/8/17 16:33,11528,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/sot8v41504884783.jpg,Collins glass,NA,NA,3,Orange juice,1 oz
309,Irish Spring,9/8/17 16:33,11528,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/sot8v41504884783.jpg,Collins glass,NA,NA,4,Sweet and sour,1 oz
309,Irish Spring,9/8/17 16:33,11528,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/sot8v41504884783.jpg,Collins glass,NA,NA,5,Orange,1 slice
309,Irish Spring,9/8/17 16:33,11528,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/sot8v41504884783.jpg,Collins glass,NA,NA,6,Cherry,1
310,Jack Rose Cocktail,8/18/15 15:11,11542,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uuqqrv1439907068.jpg,Cocktail glass,NA,NA,1,Apple brandy,1 1/2 oz
310,Jack Rose Cocktail,8/18/15 15:11,11542,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uuqqrv1439907068.jpg,Cocktail glass,NA,NA,2,Grenadine,1 tsp
